"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length","Intron_Length","splice5","splice3","codingpotential","branchpt_len"
"ENSG00000238272",57521,1,3,"lncRNA",149,28422.5,1,0,0.0534431,"45.5"
"ENSG00000143194",46632,6,21,"protein_coding",100,1208,1,0,0.998873,"15"
"ENSG00000229531",19314,2,8,"lncRNA",108,2940,1,0,0.028422,"14"
"ENSG00000054267",196585,13,59,"protein_coding",111,3223,1,0,1,"16"
"ENSG00000287921",1827,1,2,"lncRNA",364.5,1099,1,0,0.143489,NA
"ENSG00000175137",15469,4,15,"protein_coding",162,952,1,0,0.997064,"56.5"
"ENSG00000134245",63624,4,10,"protein_coding",271.5,2894,1,0,0.997657,"90"
"ENSG00000227373",49897,7,17,"lncRNA",109,5326.5,1,0,0.029818,"28.5"
"ENSG00000069275",37360,2,9,"protein_coding",150,2519,1,0,0.5430352,"16"
"ENSG00000143674",57424,3,14,"protein_coding",211,3755,1,0,1,"15"
"ENSG00000187889",100907,5,29,"protein_coding",95.5,2635,1,0,0.756607,"27"
"ENSG00000134375",15161,4,13,"protein_coding",105.5,1728,1,0,0.5132925,"13"
"ENSG00000097046",24913,5,19,"protein_coding",143,796,1,0,0.754747,"19"
"ENSG00000232113",1792,1,2,"protein_coding",406,981,1,0,0.759415,"25"
"ENSG00000282718",790,1,3,"lncRNA",218,118.5,1,0,0.0541626,"20.5"
"ENSG00000223525",1038,1,2,"lncRNA",368.5,302,1,0,0.0240032,"81"
"ENSG00000224857",6578,1,2,"lncRNA",213,6153,1,0,0.00964641,"117"
"ENSG00000231605",20429,4,11,"lncRNA",123,5226,1,0,0.0218995,"50"
"ENSG00000236358",8822,1,2,"lncRNA",205,8413,1,0,0.146049,"153"
"ENSG00000185420",757970,18,42,"protein_coding",108.5,14376,4,0,0.519038,"26"
"ENSG00000076321",71751,5,21,"protein_coding",139,2932,1,0,0.292791,"27"
"ENSG00000135778",33277,8,18,"protein_coding",163,5517.5,1,0,0.1115463,"22"
"ENSG00000282265",772,1,2,"lncRNA",291,191,1,0,6.82574e-06,"55"
"ENSG00000117280",7496,9,22,"protein_coding",182,617,1,0,0.68771,"72"
"ENSG00000233985",130493,11,24,"lncRNA",163,3623,1,0,0.202552,"14"
"ENSG00000287423",16089,1,4,"lncRNA",224.5,1896,1,0,0.0766781,"30"
"ENSG00000286774",54274,1,4,"lncRNA",189,14724,1,0,0.0826553,"79"
"ENSG00000236719",57143,6,15,"lncRNA",112,2906,1,0,0.139963,"24"
"ENSG00000136636",54503,5,26,"protein_coding",116.5,1782,1,0,0.919093,"13"
"ENSG00000227043",79129,5,21,"lncRNA",137,4542,1,0,0.162936,"51"
"ENSG00000163874",9797,4,12,"protein_coding",187.5,829,1,0,0.5768065,"169"
"ENSG00000285777",73777,1,3,"protein_coding",153.5,11911,1,0,0.999996,"17"
"ENSG00000286109",6292,1,3,"lncRNA",361,2607,1,0,0.0366001,"78"
"ENSG00000054392",348044,7,19,"protein_coding",151,35426,1,0,1,"118"
"ENSG00000286552",13001,1,3,"lncRNA",267,5984.5,1,0,0.211538,"16.5"
"ENSG00000122223",32727,4,16,"protein_coding",111,1776.5,1,0,0.999907,"110"
"ENSG00000188739",30100,10,20,"protein_coding",84,1959,1,0,0.661509,"7"
"ENSG00000286666",20749,1,2,"lncRNA",1895.5,16959,1,0,0.155731,"21"
"ENSG00000135750",58408,6,18,"protein_coding",421,28174,1,0,0.18736455,"53.5"
"ENSG00000287987",16721,1,2,"lncRNA",617.5,15487,1,0,0.0926743,"13"
"ENSG00000203729",7194,2,6,"lncRNA",124,635,1,0,0.2136215,"5"
"ENSG00000284623",11129,1,5,"lncRNA",114,2378.5,4,0,0.140084,"133"
"ENSG00000285981",33959,1,5,"lncRNA",50,4713,1,0,0.0320934,"40.5"
"ENSG00000261729",10705,3,6,"lncRNA",336,4735,1,0,0.0326586,"20.5"
"ENSG00000229228",20798,1,2,"lncRNA",298.5,20202,1,0,0.17469,"3"
"ENSG00000233047",100657,7,24,"lncRNA",114,3818,1,0,0.0370659,"18"
"ENSG00000143341",456558,5,116,"protein_coding",145,1573,4,0,0.997579,"18"
"ENSG00000228309",70573,19,33,"lncRNA",121,3652,1,0,0.0247473,"29"
"ENSG00000229739",97666,8,23,"lncRNA",142.5,5672.5,1,0,0.02911025,"19"
"ENSG00000116703",17548,2,6,"protein_coding",152,2050,4,0,0.999182,"6"
"ENSG00000225545",987,1,2,"lncRNA",65,858,1,0,1.05723e-06,"60"
"ENSG00000224358",6247,1,2,"lncRNA",1075,4098,1,0,0.0267424,"25"
"ENSG00000162545",3819,2,4,"protein_coding",1163,1494,1,0,0.06947305,"1051"
"ENSG00000090432",8703,1,4,"protein_coding",184,1032,1,0,0.999987,"19"
"ENSG00000158825",29817,2,5,"protein_coding",149.5,8802,1,0,0.5470405,"107"
"ENSG00000158828",18053,3,13,"protein_coding",210,1762,1,0,0.999983,"149"
"ENSG00000117242",9536,1,3,"lncRNA",462,2547,1,0,0.413502,"229.5"
"ENSG00000134371",132832,13,44,"protein_coding",89,3676,4,0,0.999959,"11"
"ENSG00000162630",7883,1,2,"protein_coding",1774,4336,1,0,0.999993,"2"
"ENSG00000232077",61208,5,12,"lncRNA",153.5,3399,1,0,0.042047,"24"
"ENSG00000229639",2154,1,2,"lncRNA",229,1697,1,0,0.0267982,"66"
"ENSG00000287453",11867,1,6,"lncRNA",88.5,1802,1,0,0.0252724,"16"
"ENSG00000287283",3324,1,2,"lncRNA",1077,1171,1,0,0.0374825,"42"
"ENSG00000237919",17240,2,5,"lncRNA",137,3992.5,1,0,0.01453125,"29"
"ENSG00000066557",60774,1,15,"protein_coding",124,2518,1,0,1,"10.5"
"ENSG00000228988",2434,1,2,"lncRNA",228.5,1978,2,0,0.00991573,"30"
"ENSG00000118454",95735,5,19,"protein_coding",101,5315,1,0,0.967892,"18"
"ENSG00000226088",875,1,2,"lncRNA",287.5,301,1,0,0.0355697,"25"
"ENSG00000116761",28633,5,18,"protein_coding",110,1899,1,0,1,"16"
"ENSG00000226208",4356,1,2,"lncRNA",216,3925,1,0,0.0111416,"16"
"ENSG00000007968",24795,2,9,"protein_coding",193,2407,5,0,0.5236995,"67.5"
"ENSG00000235052",1776,1,2,"lncRNA",228,1321,1,0,0.0340766,"17"
"ENSG00000117318",1575,3,7,"protein_coding",375,313,1,0,0.825963,"333"
"ENSG00000285802",17185,1,4,"lncRNA",165.5,7888,4,0,0.16739,"20"
"ENSG00000142676",5093,6,16,"protein_coding",111,780.5,1,0,0.8430465,"38"
"ENSG00000057757",9814,3,9,"protein_coding",109,629.5,1,0,0.606193,"36"
"ENSG00000011009",4394,10,29,"protein_coding",71,121.5,1,0,0.859308,"25"
"ENSG00000117308",5182,16,40,"protein_coding",114,243,4,0,0.3537435,"147"
"ENSG00000230260",9493,1,4,"lncRNA",124,3050,1,0,0.0233435,"62"
"ENSG00000226919",13490,8,21,"lncRNA",157.5,2506.5,1,0,0.03410365,"29.5"
"ENSG00000286496",6711,3,7,"lncRNA",158,1551,1,0,0.0304566,"82"
"ENSG00000287516",54945,19,37,"lncRNA",186.5,6596,1,0,0.0581005,"60"
"ENSG00000287738",31244,1,4,"lncRNA",226.5,9092,1,0,0.183294,"26"
"ENSG00000132703",1039,1,2,"protein_coding",462.5,115,1,0,0.999714,"7"
"ENSG00000132693",2300,7,16,"protein_coding",165,382.5,4,0,0.0787701,"70"
"ENSG00000158716",1611,3,5,"protein_coding",330,785,1,0,0.93646,"174"
"ENSG00000181036",15746,7,25,"protein_coding",96,957,1,0,0.999992,"44"
"ENSG00000158714",10681,4,11,"protein_coding",306,1814,1,0,0.613802,"160"
"ENSG00000243284",8341,1,7,"protein_coding",199,649,1,0,1,"126"
"ENSG00000272668",12815,1,4,"lncRNA",214,927,4,0,0.0389672,"152"
"ENSG00000213085",27801,6,21,"protein_coding",147,1983,1,0,0.98924,"64"
"ENSG00000287040",2956,1,2,"lncRNA",492,1973,1,0,0.0542624,"11"
"ENSG00000162723",2745,4,8,"protein_coding",345,438,1,0,0.791825,"80"
"ENSG00000256029",38579,3,12,"protein_coding",71,7387.5,1,0,0.25499245,"126"
"ENSG00000188004",20591,28,59,"lncRNA",111,1761,1,0,0.543963,"27"
"ENSG00000254545",2192,1,2,"lncRNA",268.5,1656,1,0,0.0159337,"1"
"ENSG00000203620",13549,1,2,"lncRNA",1128.5,11293,1,0,0.0576649,"118"
"ENSG00000269967",69928,1,2,"lncRNA",293.5,69342,1,0,0.00445708,"115"
"ENSG00000228634",955,1,2,"lncRNA",258.5,439,2,0,0.0101556,"5"
"ENSG00000284702",14845,1,2,"lncRNA",936.5,12973,2,0,0.20108,"15"
"ENSG00000287217",8384,1,3,"lncRNA",585,3479,1,0,0.123392,"19.5"
"ENSG00000163399",37593,11,40,"protein_coding",137,542,1,0,0.340254,"24"
"ENSG00000233154",55118,7,18,"lncRNA",130.5,4466,1,0,0.0300667,"51"
"ENSG00000230381",4319,1,2,"lncRNA",257.5,3805,1,0,0.0183127,"78"
"ENSG00000224950",6196,1,2,"lncRNA",1151,3895,1,0,0.295508,"4"
"ENSG00000286276",9284,1,2,"lncRNA",372.5,8540,1,0,0.153771,"47"
"ENSG00000177888",47611,2,14,"protein_coding",107,2398.5,4,0,1,"6.5"
"ENSG00000243364",5816,3,8,"protein_coding",243.5,1558,1,0,0.996378,"193"
"ENSG00000251246",23059,1,5,"protein_coding",189,339.5,1,0,0.997865,"389"
"ENSG00000143590",8701,3,6,"protein_coding",233,339.5,1,0,0.144623,"389"
"ENSG00000169242",7023,5,13,"protein_coding",194,1868,1,0,0.975184,"122"
"ENSG00000169241",3513,14,35,"protein_coding",140,307,1,0,0.530601,"200"
"ENSG00000163463",4067,9,19,"protein_coding",118.5,328,1,0,0.466295,"115.5"
"ENSG00000273088",17863,1,2,"protein_coding",152,1565.5,1,0,0.0577912,"115.5"
"ENSG00000169231",13463,11,46,"protein_coding",140.5,223,1,0,1,"88"
"ENSG00000236263",2668,1,2,"lncRNA",284,2101,2,0,0.0302145,"75"
"ENSG00000177628",10247,14,43,"protein_coding",173,400,1,0,0.2651925,"44"
"ENSG00000116521",6451,9,24,"protein_coding",123,493,1,0,0.88715,"156"
"ENSG00000176444",15623,7,26,"protein_coding",117,620.5,1,0,0.99998,"76"
"ENSG00000143630",12385,4,17,"protein_coding",230,443,1,0,0.836489,"117"
"ENSG00000143627",12145,3,16,"protein_coding",167,481.5,1,0,1,"103"
"ENSG00000197721",93303,5,23,"protein_coding",101.5,5574,1,0,0.843364,"44"
"ENSG00000285239",2484,1,3,"lncRNA",191,964.5,1,0,0.0311993,"11.5"
"ENSG00000174059",30430,4,14,"protein_coding",165,594,1,0,0.9963595,"32"
"ENSG00000285719",7096,2,7,"lncRNA",185.5,1434,1,0,0.04717225,"40"
"ENSG00000284237",10037,1,5,"lncRNA",548,592.5,1,0,0.449358,"56.5"
"ENSG00000284735",5244,3,6,"lncRNA",607,671,4,0,0.0240232,"124"
"ENSG00000284642",2016,4,8,"lncRNA",684.5,446,2,0,0.0365179,"43"
"ENSG00000142657",21919,10,28,"protein_coding",123,1170,4,0,0.180196,"63"
"ENSG00000251503",22051,5,13,"protein_coding",124,5656,1,0,0.542608,"12"
"ENSG00000175279",12375,5,10,"protein_coding",130,2562,1,0,0.115045,"25.5"
"ENSG00000160049",16007,3,11,"protein_coding",166,1844,1,0,0.999993,"52"
"ENSG00000203469",783,1,2,"lncRNA",233.5,317,1,0,0.0179271,"62"
"ENSG00000122188",11195,3,9,"protein_coding",111,1158.5,1,0,1,"103"
"ENSG00000182004",9553,6,15,"protein_coding",90,1377.5,1,0,0.05120075,"17.5"
"ENSG00000130768",24157,6,20,"protein_coding",177,2393,1,0,0.9999845,"76"
"ENSG00000227050",21318,1,5,"lncRNA",84,1989.5,1,0,0.0961063,"32.5"
"ENSG00000158156",8505,9,21,"protein_coding",293.5,2809,1,0,0.990654,"131"
"ENSG00000182118",21296,3,7,"protein_coding",751.5,19794,1,0,0.942353,"49"
"ENSG00000143633",17424,8,22,"protein_coding",96,1835,1,0,0.786589,"12"
"ENSG00000288208",161893,1,21,"protein_coding",122,155,4,0,1,"30"
"ENSG00000132773",3921,5,17,"protein_coding",151,199,1,0,0.997148,"25"
"ENSG00000070759",147280,4,12,"protein_coding",118,4143,1,0,0.9999995,"23.5"
"ENSG00000280670",6213,8,21,"protein_coding",99,675,1,0,0.6439355,"27"
"ENSG00000132763",13082,3,9,"protein_coding",195,661,4,0,0.986401,"144"
"ENSG00000232347",31132,1,4,"lncRNA",178,533,1,0,0.087451,"39"
"ENSG00000286216",10190,1,3,"lncRNA",129,4545.5,1,0,0.486481,"109.5"
"ENSG00000169224",70632,11,26,"protein_coding",114,8183,1,0,0.450111,"57"
"ENSG00000236817",75215,2,5,"lncRNA",112.5,37339,1,0,0.0150819,"28.5"
"ENSG00000287589",7146,1,2,"lncRNA",1822.5,3502,1,0,0.0234783,"8"
"ENSG00000233355",66749,10,20,"lncRNA",155,5279.5,1,0,0.0388124,"30"
"ENSG00000234601",1856,1,2,"lncRNA",243,1371,1,0,0.0877676,"9"
"ENSG00000231979",1516,1,2,"lncRNA",221.5,1074,1,0,0.235674,"21"
"ENSG00000233735",1805,1,3,"lncRNA",159,654.5,4,0,0.01247085,"19.5"
"ENSG00000133019",528887,12,32,"protein_coding",111,80054,1,0,0.1750595,"35"
"ENSG00000162636",84811,3,14,"protein_coding",117,4768.5,1,0,0.999995,"15"
"ENSG00000162639",13236,7,19,"protein_coding",135,1219,1,0,1,"23"
"ENSG00000285923",4713,1,3,"lncRNA",311,1884,1,0,0.0520812,"13"
"ENSG00000134186",10618,5,15,"protein_coding",152,334,1,0,0.936493,"31"
"ENSG00000143107",29841,2,15,"protein_coding",255,2073,1,0,1,"17.5"
"ENSG00000232971",469,1,2,"lncRNA",193,84,1,0,0.0287854,"17"
"ENSG00000116266",62849,7,29,"protein_coding",93,1862.5,4,0,0.147638,"17"
"ENSG00000203897",1307,3,7,"lncRNA",140,386.5,1,0,0.0443156,"14"
"ENSG00000215717",6170,4,11,"protein_coding",162.5,1701,1,0,0.10494465,"31"
"ENSG00000132676",51050,25,57,"protein_coding",102,1588,1,0,0.4638115,"28"
"ENSG00000227673",465,1,2,"lncRNA",78.5,309,1,0,0.0897065,"99"
"ENSG00000132718",25632,1,4,"protein_coding",528,8169,4,0,1,"95"
"ENSG00000132680",21368,10,34,"protein_coding",129,832,1,0,0.8940385,"22"
"ENSG00000273002",4187,1,2,"lncRNA",1078.5,2031,1,0,0.248651,"29"
"ENSG00000224276",10397,1,2,"lncRNA",200.5,9997,1,0,0.00427139,"22"
"ENSG00000285677",31389,3,8,"lncRNA",231,7222,1,0,0.457419,"24"
"ENSG00000163479",11903,18,41,"protein_coding",109,2159,1,0,0.4788215,"26"
"ENSG00000160803",18499,3,15,"protein_coding",187,820,1,0,0.0604753,"71"
"ENSG00000132698",9344,5,12,"protein_coding",196,1685,1,0,0.130049,"145.5"
"ENSG00000260238",30350,4,13,"protein_coding",106,1202,1,0,0.960059,"111"
"ENSG00000242252",1133,2,4,"protein_coding",91,201,1,0,0.29307105,NA
"ENSG00000198952",33601,5,31,"protein_coding",132,887,1,0,0.169206,"141"
"ENSG00000163472",10250,7,17,"protein_coding",214,2118,1,0,0.995965,"140"
"ENSG00000163468",58905,16,46,"protein_coding",132,1287,1,0,0.4272975,"30"
"ENSG00000132677",16008,8,26,"protein_coding",149.5,502,1,0,1,"113.5"
"ENSG00000237390",7383,1,2,"lncRNA",2793,1798,1,0,0.603507,"225"
"ENSG00000254726",10452,2,5,"protein_coding",3295.5,3862,1,0,0.5750115,"64"
"ENSG00000186377",27082,2,14,"protein_coding",131,1760,1,0,0.51634955,"29"
"ENSG00000186160",51087,2,14,"protein_coding",131,2158,1,0,0.7410875,"33"
"ENSG00000225506",82618,1,4,"lncRNA",180.5,1101,1,0,0.100192,"18"
"ENSG00000224805",1089,1,2,"lncRNA",330.5,429,1,0,0.0389353,"33"
"ENSG00000162366",7462,4,11,"protein_coding",109,2221,1,0,0.47069615,"76"
"ENSG00000226252",4953,1,2,"lncRNA",2018,918,2,0,0.23844,"100"
"ENSG00000225762",27549,1,3,"lncRNA",158,13533.5,1,0,0.0987851,"15"
"ENSG00000162763",19957,1,2,"protein_coding",686,18586,1,0,1,"298"
"ENSG00000143061",93356,4,18,"protein_coding",405,3641,1,0,1,"37"
"ENSG00000135821",14108,13,32,"protein_coding",179,680.5,1,0,0.952512,"27"
"ENSG00000203740",22907,2,7,"protein_coding",276.5,5808,1,0,0.517824,"15"
"ENSG00000162374",179743,19,49,"protein_coding",218,16572,1,0,0.999976,"26"
"ENSG00000168275",11624,4,9,"protein_coding",223,9333,1,0,0.2265605,"20"
"ENSG00000241563",1967,1,2,"protein_coding",457,1054,1,0,0.885862,"3"
"ENSG00000153207",92850,7,47,"protein_coding",134,1648,1,0,1,"13"
"ENSG00000156869",62665,5,27,"protein_coding",115,1655.5,1,0,0.329699,"23.5"
"ENSG00000033122",584023,14,57,"protein_coding",116,8953,1,0,0.02802435,"21"
"ENSG00000143278",28519,3,15,"protein_coding",184.5,1115,1,0,0.988544,"15"
"ENSG00000116678",220907,8,27,"protein_coding",145.5,2587,1,0,1,"18"
"ENSG00000159352",12770,12,34,"protein_coding",115,394,1,0,0.527246,"43.5"
"ENSG00000158710",7400,5,13,"protein_coding",175,413,1,0,0.996269,"122"
"ENSG00000162734",9996,4,13,"protein_coding",156,1393,1,0,0.8462495,"302"
"ENSG00000049239",36563,3,9,"protein_coding",281.5,3155,1,0,1,"134.5"
"ENSG00000244038",9777,5,17,"protein_coding",111,281.5,1,0,0.882796,"97"
"ENSG00000116690",18288,4,16,"protein_coding",129,786,1,0,1,"18"
"ENSG00000126091",225341,73,128,"protein_coding",96,20676,4,0,0.967555,"43"
"ENSG00000162383",55459,7,24,"protein_coding",205.5,2163,1,0,1,"88"
"ENSG00000171163",9138,29,71,"protein_coding",125,300.5,4,0,0.16638,"63"
"ENSG00000172456",514009,25,66,"protein_coding",108,18207,4,0,0.950582,"26"
"ENSG00000162946",414482,15,28,"protein_coding",151,18118,5,0,1,"24"
"ENSG00000158786",11058,2,7,"protein_coding",145,2108,1,0,0.58053,"82.5"
"ENSG00000118733",194366,5,14,"protein_coding",156,6051,1,0,0.999918,"21"
"ENSG00000157870",4978,14,36,"protein_coding",118.5,369,1,0,0.171837,"259"
"ENSG00000179085",704,3,5,"protein_coding",355,232,1,0,0.476426,"71"
"ENSG00000183347",24101,1,11,"protein_coding",197,873.5,1,0,1,"39.5"
"ENSG00000120937",1481,1,3,"protein_coding",244,387,1,0,0.688513,"14"
"ENSG00000285646",6358,6,10,"lncRNA",421,3776.5,1,0,0.04023095,"35"
"ENSG00000116685",6837,3,8,"protein_coding",854,1715,1,0,1,"10"
"ENSG00000083444",41333,9,36,"protein_coding",122,1680,1,0,0.466766,"140"
"ENSG00000116691",12579,7,24,"protein_coding",119.5,390,1,0,0.126751,"75"
"ENSG00000120949",80904,5,22,"protein_coding",117,3562,1,0,1,"147"
"ENSG00000285604",3823,1,4,"lncRNA",288.5,746,1,0,0.0530927,"107"
"ENSG00000162521",35069,19,52,"protein_coding",127,340,1,0,0.928064,"18"
"ENSG00000162520",23690,4,11,"protein_coding",163,6563,1,0,0.6762535,"15"
"ENSG00000224409",7503,1,2,"lncRNA",197.5,7109,1,0,0.0130896,"72"
"ENSG00000162522",33140,5,13,"protein_coding",166,534,1,0,1,"135"
"ENSG00000116497",42108,16,41,"protein_coding",110.5,2319.5,1,0,0.1475865,"54"
"ENSG00000160097",10214,7,20,"protein_coding",134,509.5,4,0,0.0730779,"169"
"ENSG00000121905",12447,5,10,"protein_coding",252.5,2362,1,0,0.149577,"475"
"ENSG00000121900",6844,5,15,"protein_coding",167,1453,1,0,0.572751,"282.5"
"ENSG00000287691",26184,1,3,"lncRNA",200,12805,1,0,0.0764684,"162.5"
"ENSG00000143222",6080,6,18,"protein_coding",84,299,1,0,0.3322574,"52"
"ENSG00000224985",5589,1,2,"lncRNA",189.5,5211,1,0,0.08286,"92"
"ENSG00000143224",11957,27,64,"protein_coding",135,167,1,0,0.605464,"31"
"ENSG00000158850",6658,13,33,"protein_coding",191,579,1,0,0.198114,"51"
"ENSG00000158859",14752,3,13,"protein_coding",287,535,1,0,0.999952,"130.5"
"ENSG00000158869",5465,3,9,"protein_coding",84,426,1,0,0.324468,"35"
"ENSG00000158874",1339,9,18,"protein_coding",123.5,299,1,0,0.04991315,"24"
"ENSG00000158882",4807,9,25,"protein_coding",103,210,1,0,0.923675,"70.5"
"ENSG00000143257",8578,18,41,"protein_coding",140,886,1,0,0.99995,"52"
"ENSG00000248485",26705,1,3,"protein_coding",239,12650,1,0,0.0964178,"28.5"
"ENSG00000188931",3143,1,5,"protein_coding",81,435,1,0,0.967792,"26.5"
"ENSG00000283696",23015,1,2,"lncRNA",498.5,22019,1,0,0.138219,"48"
"ENSG00000283317",7552,1,2,"lncRNA",284.5,6984,1,0,0.116802,"76"
"ENSG00000227139",1541,1,2,"lncRNA",223,1096,1,0,0.0211219,"86"
"ENSG00000265107",17163,3,6,"protein_coding",1591.5,7603.5,1,0,0.999935,"65"
"ENSG00000274415",1249,2,4,"lncRNA",267.5,582,1,0,0.01089963,"48"
"ENSG00000234190",11363,1,2,"lncRNA",240,10884,1,0,0.0173792,"17"
"ENSG00000121634",6474,1,2,"protein_coding",696,5083,2,0,1,"224"
"ENSG00000188092",65199,8,29,"protein_coding",99,2211,1,0,0.848719,"18"
"ENSG00000274372",12731,5,13,"lncRNA",174,2505,1,0,0.0965019,"25"
"ENSG00000225919",4179,1,3,"lncRNA",131,1904,1,0,0.0906922,"9"
"ENSG00000236497",24048,3,7,"lncRNA",278,4919,1,0,0.0362109,"9"
"ENSG00000284928",5894,1,2,"lncRNA",515.5,4864,1,0,0.373334,"6"
"ENSG00000223949",76963,7,19,"lncRNA",144,2256,1,0,0.0804103,"37"
"ENSG00000116688",35030,27,66,"protein_coding",135,978,4,0,1,"74.5"
"ENSG00000188800",5737,2,5,"protein_coding",348,3052,1,0,0.5087099,"86"
"ENSG00000084073",36139,7,23,"protein_coding",145.5,2444,1,0,0.999834,"14"
"ENSG00000049089",17324,12,55,"protein_coding",54,321,1,0,0.12214535,"28"
"ENSG00000284677",13840,1,5,"lncRNA",81,916,1,0,0.105349,"33.5"
"ENSG00000187801",13616,4,13,"protein_coding",127,2656,1,0,1,"57"
"ENSG00000158887",5233,6,17,"protein_coding",136,243,4,0,0.999595,"76"
"ENSG00000255054",12274,2,7,"protein_coding",101.5,515,1,0,0.51041055,"45"
"ENSG00000228172",4048,3,8,"lncRNA",132,685,1,0,0.0865345,"44"
"ENSG00000117640",14302,23,50,"protein_coding",119,2090,1,0,0.157403,"38"
"ENSG00000127423",27545,3,8,"protein_coding",179,2863,1,0,0.999989,"18"
"ENSG00000182749",14224,2,4,"protein_coding",645,6747,1,0,1,"122"
"ENSG00000117632",22810,9,21,"protein_coding",173,981.5,1,0,0.946322,"11.5"
"ENSG00000187147",246530,18,45,"protein_coding",97,3509,4,0,0.4360695,"162"
"ENSG00000126106",39243,9,17,"protein_coding",130.5,9475,1,0,0.80651,"230"
"ENSG00000198520",50899,21,58,"protein_coding",124,892,1,0,0.0618537,"41"
"ENSG00000142945",27949,8,35,"protein_coding",106,910,1,0,0.639692,"48"
"ENSG00000142937",3528,8,18,"protein_coding",118.5,446,1,0,0.0473979,"145"
"ENSG00000142959",4585,1,9,"protein_coding",155,189.5,1,0,1,"99"
"ENSG00000173846",5613,7,28,"protein_coding",117,143,1,0,0.858831,"167"
"ENSG00000117425",23409,3,27,"protein_coding",143,128,1,0,1,"106"
"ENSG00000070785",136200,10,29,"protein_coding",146,6007.5,1,0,0.822553,"23.5"
"ENSG00000126107",8784,7,31,"protein_coding",109,155,1,0,0.378793,"79"
"ENSG00000126088",4625,25,52,"protein_coding",113,159,1,0,0.408158,"87"
"ENSG00000162408",33166,5,20,"protein_coding",149,2164,1,0,0.332126,"14"
"ENSG00000173662",24448,3,11,"protein_coding",258,1582,1,0,1,"131"
"ENSG00000204859",9286,8,23,"protein_coding",143,410.5,1,0,0.794722,"44"
"ENSG00000230735",46661,1,4,"lncRNA",111.5,7920,1,0,0.00590997,"15"
"ENSG00000171488",136831,4,10,"protein_coding",203,39622,1,0,0.11342385,"19"
"ENSG00000237200",2234,1,2,"lncRNA",136.5,1962,1,0,0.00372494,"7"
"ENSG00000070886",40106,2,19,"protein_coding",165.5,1578,1,0,1,"174.5"
"ENSG00000230325",10186,1,2,"lncRNA",247,9693,1,0,0.0102235,"14"
"ENSG00000119285",55511,5,53,"protein_coding",141,858,1,0,0.912374,"19"
"ENSG00000288099",827,1,2,"lncRNA",305.5,217,1,0,0.0336941,"10"
"ENSG00000225886",33595,6,12,"lncRNA",244.5,320,1,0,0.0821192,"11"
"ENSG00000117758",51224,5,17,"protein_coding",100,4741.5,1,0,0.391875,"24"
"ENSG00000286433",3397,1,2,"lncRNA",735.5,1927,1,0,0.0162423,"41"
"ENSG00000117751",20894,5,15,"protein_coding",149.5,3000,1,0,0.638403,"11"
"ENSG00000130775",14142,11,25,"protein_coding",157,2583,1,0,0.812706,"194"
"ENSG00000117748",23222,5,17,"protein_coding",108,1764,1,0,0.999983,"7"
"ENSG00000223643",1872,2,6,"lncRNA",153.5,351,1,0,0.0393833,"28"
"ENSG00000117122",6130,6,18,"protein_coding",78,245,1,0,0.5436185,"94"
"ENSG00000286898",1490,1,2,"lncRNA",192.5,1106,1,0,0.185728,"728"
"ENSG00000226526",26165,1,2,"lncRNA",318,25530,2,0,0.0491554,"22"
"ENSG00000159363",25970,13,53,"protein_coding",127.5,192,1,0,0.749729,"109"
"ENSG00000117118",35310,8,19,"protein_coding",120,3674,1,0,0.1833415,"16"
"ENSG00000117115",52690,4,24,"protein_coding",118,1818,1,0,0.999243,"141"
"ENSG00000204362",7834,2,6,"lncRNA",159,2277,1,0,0.701807,"240"
"ENSG00000282843",8501,1,5,"lncRNA",226,1308.5,4,0,0.186348,"17"
"ENSG00000142623",40879,4,21,"protein_coding",125,1150,1,0,0.6925195,"114"
"ENSG00000142619",35135,1,16,"protein_coding",122,1732,1,0,1,"115"
"ENSG00000282057",95969,5,13,"lncRNA",116,3871,1,0,0.0638633,"44"
"ENSG00000230285",1603,1,2,"lncRNA",127.5,1349,1,0,0.0319721,"13"
"ENSG00000142871",3828,6,16,"protein_coding",287,224,1,0,0.9559925,"48"
"ENSG00000226643",1967,1,3,"lncRNA",110,825,1,0,0.0654461,"39"
"ENSG00000276997",27370,6,17,"lncRNA",124,2878,4,0,0.04135185,"23"
"ENSG00000143512",25846,4,17,"protein_coding",146,2472,1,0,0.1080978,"49.5"
"ENSG00000143498",32031,7,24,"protein_coding",150,2115,1,0,0.567798,"17"
"ENSG00000225265",4018,6,13,"lncRNA",480,1758,1,0,0.06392875,"7"
"ENSG00000154305",49910,11,49,"protein_coding",102,675,1,0,0.341356,"13"
"ENSG00000186063",45197,6,19,"protein_coding",107,4596,1,0,0.3219385,"16.5"
"ENSG00000162819",22643,8,29,"protein_coding",106,1485,1,0,0.247912,"17"
"ENSG00000287684",29793,1,5,"lncRNA",80,5406,1,0,0.0299972,"16"
"ENSG00000287338",11463,3,9,"lncRNA",250,1890,1,0,0.281182,"25"
"ENSG00000187554",33844,8,18,"protein_coding",165,2313,1,0,0.0361649,"24.5"
"ENSG00000236846",905,1,2,"lncRNA",306.5,293,1,0,0.127302,"2"
"ENSG00000226601",7010,1,3,"lncRNA",149,3262,1,0,0.031989,"6.5"
